poseidon_run_16,2,152640,150255,0.0
poseidon_run_32,2,304896,228486.6,11934.729586379408
poseidon_run_64,2,610560,233634.6,25137.49269119735
poseidon_run_16,3,229920,225513.2,787.0773151349237
poseidon_run_32,3,459840,328977.2,26702.692667594405
poseidon_run_64,3,919680,327827.6,23290.928626828085
poseidon_run_16,4,307840,285714,15689.745185948686
poseidon_run_32,4,617728,259679.2,31383.808041727505
poseidon_run_64,4,1236480,291152.4,27027.292073013898
poseidon_run_16,5,388000,341925,27681.138659744473
poseidon_run_32,5,776000,347948,19995.028944715235
poseidon_run_64,5,1552000,343865,23846.51835174267
poseidon_run_16,6,467520,384145.6,18177.56449032708
poseidon_run_32,6,931968,392751.6,24034.6621112093
poseidon_run_64,6,1862400,397700,9429.477716183437
luna_run_16,1,59200,58312,202.65734627691145
luna_run_32,1,118400,93684,9716.991818459044
luna_run_64,1,236800,102342,10551.81358819421
