alias,interval,component,cpu_use_mean,cpu_use_min,cpu_use_max,cpu_use_std,mem_use_mean,mem_use_min,mem_use_max,mem_use_std,io_use_mean,io_use_min,io_use_max,io_use_std,net_use_mean,net_use_min,net_use_max,net_use_std,total_datapoints,br_datapoints
deren10,0.25,pmdalinux,0.22566330125697742,0.20958227848101268,0.23467515923566878,0.009993317777572777,5.133000000000015,5.132999999999996,5.133000000000027,0.009993317777572777,0,0,0,0.0,-1,-1,-1,-1,-1,19
deren10,0.25,pmdaperfevent,0.5754255537903528,0.5613670886075949,0.589038095238095,0.011915918445885104,6.804999999999996,6.804999999999976,6.80500000000001,0.011915918445885104,0,0,0,0.0,-1,-1,-1,-1,-1,24
deren10,0.25,network,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,105.31070300498308,104.81364720812176,106.16343037974686,0.5377120143099081,-1,-1
deren10,0.25,datapoints,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1270, -1
deren10,0.125,pmie,0.0,0.0,0.0,0.0,5.112999999999994,5.112999999999937,5.113000000000039,0.0,0,0,0,0.0,-1,-1,-1,-1,-1,-1
deren10,0.125,pmcd,0.20643828714529,0.20427301587301583,0.21056962025316453,0.0024079445512870975,5.48000000000001,5.479999999999991,5.480000000000016,0.0024079445512870975,0,0,0,0.0,-1,-1,-1,-1,-1,-1
deren10,0.125,pmdaproc,2.2752938622077665,2.2407974683544305,2.2983238095238105,0.022513403034353223,53.82400000000022,53.82399999999986,53.82400000000039,0.022513403034353223,0,0,0,0.0,-1,-1,-1,-1,-1,1227
deren10,0.125,pmdalinux,0.3861176882829291,0.35430379746835444,0.40306031746031745,0.018738377242345644,5.132999999999978,5.132999999999919,5.133000000000024,0.018738377242345644,0,0,0,0.0,-1,-1,-1,-1,-1,19
deren10,0.125,pmdaperfevent,1.055630620239127,1.047226175349428,1.0664095238095237,0.007289679845160422,6.804999999999982,6.804999999999946,6.805000000000016,0.007289679845160422,0,0,0,0.0,-1,-1,-1,-1,-1,24
deren10,0.125,network,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,208.51739967517432,207.98233192389011,209.20395933926298,0.4433944557438911,-1,-1
deren10,0.125,datapoints,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1270, -1
deren10,0.0625,pmie,0.0,0.0,0.0,0.0,5.1130000000000315,5.112999999999966,5.113000000000106,0.0,0,0,0,0.0,-1,-1,-1,-1,-1,-1
deren10,0.0625,pmcd,0.37022187598267103,0.35267438148443725,0.41202572347266875,0.024162641267223832,5.4799999999999125,5.479999999999778,5.480000000000016,0.024162641267223832,0,0,0,0.0,-1,-1,-1,-1,-1,-1
deren10,0.0625,pmdaproc,4.273747839969256,4.261498392282959,4.298222718570516,0.01503677556125356,53.82399999999999,53.82399999999881,53.82400000000041,0.01503677556125356,0,0,0,0.0,-1,-1,-1,-1,-1,1227
deren10,0.0625,pmdalinux,0.7664104287998489,0.7550944479897896,0.7966881028938907,0.01717089233905218,5.132999999999924,5.132999999999866,5.133000000000024,0.01717089233905218,0,0,0,0.0,-1,-1,-1,-1,-1,19
deren10,0.0625,pmdaperfevent,2.0561941691278336,2.0373232000000003,2.070060625398851,0.012018840798712193,6.8050000000000574,6.804999999999943,6.8050000000001525,0.012018840798712193,0,0,0,0.0,-1,-1,-1,-1,-1,24
deren10,0.0625,network,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,419.09658856000914,418.09622508038615,419.8992182514354,0.6721971453317332,-1,-1
deren10,0.0625,datapoints,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1270, -1
deren10,0.03125,pmie,0.0,0.0,0.0,0.0,5.112999999999932,5.112999999999771,5.1130000000000555,0.0,0,0,0,0.0,-1,-1,-1,-1,-1,-1
deren10,0.03125,pmcd,0.6900403472929857,0.6705307017543859,0.6987125307125307,0.0113372055283332,5.479999999999796,5.479999999999677,5.4800000000000155,0.0113372055283332,0,0,0,0.0,-1,-1,-1,-1,-1,-1
deren10,0.03125,pmdaproc,8.716370211232364,8.577016194331991,8.809226973684215,0.08799244233172086,53.82399999999835,53.8239999999962,53.824000000000396,0.08799244233172086,0,0,0,0.0,-1,-1,-1,-1,-1,1227
deren10,0.03125,pmdalinux,1.5060999128516355,1.4595723684210526,1.5337158067158065,0.032944701798114706,5.132999999999876,5.13299999999984,5.132999999999952,0.032944701798114706,0,0,0,0.0,-1,-1,-1,-1,-1,19
deren10,0.03125,pmdaperfevent,4.24489174266299,4.142061403508771,4.331233552631577,0.0696020548642194,6.805000000000128,6.804999999999932,6.805000000000217,0.0696020548642194,0,0,0,0.0,-1,-1,-1,-1,-1,24
deren10,0.03125,network,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,863.2361514925494,848.8977277327921,869.645496710526,8.427248791359247,-1,-1
deren10,0.03125,datapoints,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1270, -1
deren20,1,pmie,0.002096842105263158,0.0,0.010484210526315789,0.004688681485452191,5.113,5.113,5.113,0.004688681485452191,0,0,0,0.0,-1,-1,-1,-1,-1,-1
deren20,1,pmcd,0.07105736842105262,0.05263157894736842,0.10526315789473684,0.022014381820192178,5.480000000000003,5.479999999999998,5.4800000000000075,0.022014381820192178,0,0,0,0.0,-1,-1,-1,-1,-1,-1
deren20,1,pmdaproc,0.6985919298245614,0.6824210526315789,0.7091578947368421,0.010213632764319632,53.824000000000005,53.82399999999994,53.82400000000004,0.010213632764319632,0,0,0,0.0,-1,-1,-1,-1,-1,2123
deren20,1,pmdalinux,0.0629982456140351,0.05194736842105263,0.07410526315789474,0.010207564983238765,5.132999999999998,5.132999999999993,5.133000000000003,0.010207564983238765,0,0,0,0.0,-1,-1,-1,-1,-1,24
deren20,1,pmdaperfevent,0.16046912280701753,0.15819298245614033,0.16865263157894736,0.00458152908330299,6.8050000000000015,6.804999999999992,6.805000000000005,0.00458152908330299,0,0,0,0.0,-1,-1,-1,-1,-1,48
deren20,1,network,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,37.758741754385966,37.51565789473684,38.1223052631579,0.25206541467232496,-1,-1
deren20,1,datapoints,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2195, -1
deren20,0.5,pmie,0.0,0.0,0.0,0.0,5.113000000000012,5.113,5.113000000000028,0.0,0,0,0,0.0,-1,-1,-1,-1,-1,-1
deren20,0.5,pmcd,0.03029675213675214,0.0,0.05106410256410257,0.019334031056277175,5.4800000000000075,5.479999999999998,5.480000000000013,0.019334031056277175,0,0,0,0.0,-1,-1,-1,-1,-1,-1
deren20,0.5,pmdaproc,1.3482801709401706,1.3331923076923076,1.3840769230769232,0.020814046197290367,53.82399999999996,53.82399999999986,53.82400000000003,0.020814046197290367,0,0,0,0.0,-1,-1,-1,-1,-1,2123
deren20,0.5,pmdalinux,0.11718119658119658,0.10218803418803418,0.15382051282051284,0.02126397938637073,5.1330000000000044,5.132999999999996,5.133000000000015,0.02126397938637073,0,0,0,0.0,-1,-1,-1,-1,-1,24
deren20,0.5,pmdaperfevent,0.2508291452991453,0.23900854700854698,0.2563846153846154,0.007929172967631452,6.804999999999994,6.804999999999983,6.805000000000004,0.007929172967631452,0,0,0,0.0,-1,-1,-1,-1,-1,48
deren20,0.5,network,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,71.21315675213677,71.02896581196582,71.80098461538464,0.33011944601862175,-1,-1
deren20,0.5,datapoints,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2195, -1
deren20,0.25,pmie,0.0,0.0,0.0,0.0,5.113000000000027,5.113,5.113000000000042,0.0,0,0,0,0.0,-1,-1,-1,-1,-1,-1
deren20,0.25,pmcd,0.12143876068376068,0.1033173076923077,0.15671794871794872,0.022460326792420555,5.480000000000012,5.480000000000005,5.480000000000015,0.022460326792420555,0,0,0,0.0,-1,-1,-1,-1,-1,-1
deren20,0.25,pmdaproc,2.7394810683760693,2.6814583333333344,2.8773974358974357,0.08136521378552154,53.82400000000008,53.823999999999856,53.824000000000254,0.08136521378552154,0,0,0,0.0,-1,-1,-1,-1,-1,2123
deren20,0.25,pmdalinux,0.2511146153846154,0.24256410256410255,0.2563076923076923,0.006599020308616322,5.133000000000015,5.132999999999996,5.133000000000027,0.006599020308616322,0,0,0,0.0,-1,-1,-1,-1,-1,24
deren20,0.25,pmdaperfevent,0.5434309829059829,0.5227307692307692,0.5640961538461539,0.018761722745892672,6.804999999999996,6.804999999999977,6.805000000000012,0.018761722745892672,0,0,0,0.0,-1,-1,-1,-1,-1,48
deren20,0.25,network,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,167.2481961111111,154.54433653846147,194.6400384615384,16.222181828617384,-1,-1
deren20,0.25,datapoints,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2195, -1
