alias,interval,component,cpu_use_mean,cpu_use_min,cpu_use_max,cpu_use_std,mem_use_mean,mem_use_min,mem_use_max,mem_use_std,io_use_mean,io_use_min,io_use_max,io_use_std,net_use_mean,net_use_min,net_use_max,net_use_std,total_datapoints
deren20,0.5,pmcd,0.07923179487179488,0.06838461538461539,0.10253846153846154,0.013521846180491128,5.3049999999999935,5.304999999999981,5.305000000000005,0.013521846180491128,0.005180664062499994,0.0051806640624999815,0.005180664062500005,1.1100874910807798e-17,-1,-1,-1,-1,-1
deren20,0.5,pmdaproc,0.9660208547008546,0.9569914529914529,0.9742307692307693,0.0077666722066537025,47.09799999999996,47.09799999999996,47.09799999999997,0.0077666722066537025,0.045994140624999964,0.045994140624999964,0.04599414062499997,3.800588715305073e-18,-1,-1,-1,-1,-1
deren20,0.5,pmdalinux,0.07926871794871794,0.06838461538461538,0.10256410256410256,0.013512952536697525,5.1330000000000044,5.132999999999996,5.133000000000015,0.013512952536697525,0.005012695312500004,0.005012695312499996,0.005012695312500015,7.620946456013688e-18,-1,-1,-1,-1,-1
deren20,0.5,pmdaperfevent,0.2680128205128205,0.25620512820512814,0.2817051282051282,0.011641668060891196,6.941000000000004,6.940999999999991,6.941000000000015,0.011641668060891196,0.006778320312500004,0.006778320312499991,0.006778320312500015,9.281175896849344e-18,-1,-1,-1,-1,-1
deren20,0.5,network,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,107.77855333333332,107.23091025641021,108.26980512820514,0.4402361149855348,-1
deren20,0.5,datapoints,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1338
deren20,0.25,pmie,0.0,0.0,0.0,0.0,5.113000000000027,5.113,5.113000000000042,0.0,0.0049931640625000264,0.0049931640625,0.004993164062500041,1.6555025185209414e-17,-1,-1,-1,-1,-1
deren20,0.25,pmcd,0.12300119658119657,0.10232692307692307,0.15292307692307694,0.01914625747229502,5.305000000000002,5.304999999999984,5.3050000000000175,0.01914625747229502,0.005180664062500002,0.005180664062499984,0.005180664062500017,1.3287913886246936e-17,-1,-1,-1,-1,-1
deren20,0.25,pmdaproc,1.8789202564102567,1.8711282051282052,1.8964230769230772,0.010398849393312747,47.098000000000006,47.09799999999996,47.098000000000184,0.010398849393312747,0.045994140625000006,0.045994140624999964,0.04599414062500018,9.5469699181534e-17,-1,-1,-1,-1,-1
deren20,0.25,pmdalinux,0.13783008547008546,0.11969658119658122,0.154,0.015502798358357071,5.133000000000015,5.132999999999996,5.133000000000027,0.015502798358357071,0.005012695312500015,0.005012695312499996,0.005012695312500026,1.2303091341881695e-17,-1,-1,-1,-1,-1
